Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
18.17000000,-0.75687001,-1.04382370,18.17100409,18.15807048,0.07122788,0.486133 µm.
18.17000000,-0.75687001,-1.04382370,18.17100409,18.15807048,0.07122788,0.486133 µm.
18.40000000,-0.77039000,-1.06894285,18.40125805,18.38791947,0.07253988,0.486133 µm.
18.40000000,-0.77039000,-1.06894285,18.40125805,18.38791947,0.07253988,0.486133 µm.
18.63000000,-0.78376819,-1.09428636,18.63151633,18.61776846,0.07384270,0.486133 µm.
18.63000000,-0.78376819,-1.09428636,18.63151633,18.61776846,0.07384270,0.486133 µm.
18.86000000,-0.79699266,-1.11985085,18.86177868,18.84761746,0.07513536,0.486133 µm.
18.86000000,-0.79699266,-1.11985085,18.86177868,18.84761746,0.07513536,0.486133 µm.
19.09000000,-0.81005133,-1.14563294,19.09204485,19.07746645,0.07641685,0.486133 µm.
19.09000000,-0.81005133,-1.14563294,19.09204485,19.07746645,0.07641685,0.486133 µm.
19.32000000,-0.82293196,-1.17162919,19.32231456,19.30731545,0.07768618,0.486133 µm.
19.32000000,-0.82293196,-1.17162919,19.32231456,19.30731545,0.07768618,0.486133 µm.
19.55000000,-0.83562212,-1.19783613,19.55258753,19.53716444,0.07894233,0.486133 µm.
19.55000000,-0.83562212,-1.19783613,19.55258753,19.53716444,0.07894233,0.486133 µm.
19.78000000,-0.84810922,-1.22425027,19.78286346,19.76701343,0.08018425,0.486133 µm.
19.78000000,-0.84810922,-1.22425027,19.78286346,19.76701343,0.08018425,0.486133 µm.
20.01000000,-0.86038050,-1.25086806,20.01314205,19.99686243,0.08141090,0.486133 µm.
20.01000000,-0.86038050,-1.25086806,20.01314205,19.99686243,0.08141090,0.486133 µm.
20.24000000,-0.87242301,-1.27768592,20.24342298,20.22671142,0.08262123,0.486133 µm.
20.24000000,-0.87242301,-1.27768592,20.24342298,20.22671142,0.08262123,0.486133 µm.
20.47000000,-0.88422363,-1.30470023,20.47370590,20.45656041,0.08381415,0.486133 µm.
20.47000000,-0.88422363,-1.30470023,20.47370590,20.45656041,0.08381415,0.486133 µm.
20.70000000,-0.89576906,-1.33190735,20.70399049,20.68640941,0.08498858,0.486133 µm.
20.70000000,-0.89576906,-1.33190735,20.70399049,20.68640941,0.08498858,0.486133 µm.
20.93000000,-0.90704583,-1.35930358,20.93427638,20.91625840,0.08614342,0.486133 µm.
20.93000000,-0.90704583,-1.35930358,20.93427638,20.91625840,0.08614342,0.486133 µm.
21.16000000,-0.91804026,-1.38688519,21.16456320,21.14610739,0.08727755,0.486133 µm.
