Y Height,Tan Shift,Sag Shift,Real Height,Ref. Height,Distortion,Wavelength
6.72000000,0.22731557,0.22883886,6.69464214,6.69446506,0.00264512,0.587562 µm.
6.96000000,0.21443915,0.21588742,6.93374836,6.93355310,0.00281626,0.587562 µm.
6.96000000,0.21443915,0.21588742,6.93374836,6.93355310,0.00281626,0.587562 µm.
7.20000000,0.20115315,0.20249641,7.17285562,7.17264114,0.00299035,0.587562 µm.
7.20000000,0.20115315,0.20249641,7.17285562,7.17264114,0.00299035,0.587562 µm.
7.44000000,0.18746197,0.18866738,7.41196391,7.41172917,0.00316708,0.587562 µm.
7.44000000,0.18746197,0.18866738,7.41196391,7.41172917,0.00316708,0.587562 µm.
7.68000000,0.17337014,0.17440191,7.65107322,7.65081721,0.00334611,0.587562 µm.
7.68000000,0.17337014,0.17440191,7.65107322,7.65081721,0.00334611,0.587562 µm.
7.92000000,0.15888235,0.15970163,7.89018353,7.88990525,0.00352709,0.587562 µm.
7.92000000,0.15888235,0.15970163,7.89018353,7.88990525,0.00352709,0.587562 µm.
8.16000000,0.14400343,0.14456825,8.12929485,8.12899329,0.00370967,0.587562 µm.
8.16000000,0.14400343,0.14456825,8.12929485,8.12899329,0.00370967,0.587562 µm.
8.40000000,0.12873835,0.12900349,8.36840713,8.36808132,0.00389348,0.587562 µm.
8.40000000,0.12873835,0.12900349,8.36840713,8.36808132,0.00389348,0.587562 µm.
8.64000000,0.11309224,0.11300916,8.60752037,8.60716936,0.00407813,0.587562 µm.
8.64000000,0.11309224,0.11300916,8.60752037,8.60716936,0.00407813,0.587562 µm.
8.88000000,0.09707038,0.09658709,8.84663454,8.84625740,0.00426324,0.587562 µm.
8.88000000,0.09707038,0.09658709,8.84663454,8.84625740,0.00426324,0.587562 µm.
9.12000000,0.08067818,0.07973919,9.08574959,9.08534544,0.00444838,0.587562 µm.
9.12000000,0.08067818,0.07973919,9.08574959,9.08534544,0.00444838,0.587562 µm.
9.36000000,0.06392121,0.06246739,9.32486549,9.32443348,0.00463315,0.587562 µm.
9.36000000,0.06392121,0.06246739,9.32486549,9.32443348,0.00463315,0.587562 µm.
9.60000000,0.04680518,0.04477371,9.56398220,9.56352151,0.00481711,0.587562 µm.
9.60000000,0.04680518,0.04477371,9.56398220,9.56352151,0.00481711,0.587562 µm.
9.84000000,0.02933595,0.02666017,9.80309966,9.80260955,0.00499982,0.587562 µm.
9.84000000,0.02933595,0.02666017,9.80309966,9.80260955,0.00499982,0.587562 µm.
10.08000000,0.01151952,0.00812889,10.04221783,10.04169759,0.00518081,0.587562 µm.
10.08000000,0.01151952,0.00812889,10.04221783,10.04169759,0.00518081,0.587562 µm.
10.32000000,-0.00663795,-0.01081798,10.28133664,10.28078563,0.00535960,0.587562 µm.
10.32000000,-0.00663795,-0.01081798,10.28133664,10.28078563,0.00535960,0.587562 µm.
10.56000000,-0.02513018,-0.03017825,10.52045602,10.51987366,0.00553573,0.587562 µm.
10.56000000,-0.02513018,-0.03017825,10.52045602,10.51987366,0.00553573,0.587562 µm.
10.80000000,-0.04395073,-0.04994965,10.75957590,10.75896170,0.00570868,0.587562 µm.
10.80000000,-0.04395073,-0.04994965,10.75957590,10.75896170,0.00570868,0.587562 µm.
11.04000000,-0.06309300,-0.07012990,10.99869620,10.99804974,0.00587794,0.587562 µm.
11.04000000,-0.06309300,-0.07012990,10.99869620,10.99804974,0.00587794,0.587562 µm.
11.28000000,-0.08255028,-0.09071662,11.23781684,11.23713778,0.00604298,0.587562 µm.
11.28000000,-0.08255028,-0.09071662,11.23781684,11.23713778,0.00604298,0.587562 µm.
11.52000000,-0.10231568,-0.11170743,11.47693772,11.47622582,0.00620326,0.587562 µm.
